rid,course,date,prize,countryCode,year
310081,Chester,2013-08-04,19674,GB,2013
322167,Gavea (BRZ),2013-08-04,198198,BRZ,2013
323777,Deauville (FR),2013-08-04,284553,FR,2013
325645,Market Rasen,2013-08-04,5902,GB,2013
336713,Kokura (JPN),2013-08-04,544842,JP,2013
338140,Newbury,2013-08-04,3935,GB,2013
340647,Galway (IRE),2013-08-04,13440,IE,2013
345057,Del Mar (USA),2013-08-04,184661,US,2013
349389,Galway (IRE),2013-08-04,31200,IE,2013
356968,Club Hipico de Santiago (CHI),2013-08-04,20510,CHI,2013
362220,Chester,2013-08-04,11804,GB,2013
371966,Deauville (FR),2013-08-04,21139,FR,2013
376316,Chester,2013-08-04,9837,GB,2013
394492,Woodbine (CAN),2013-08-04,155281,CAN,2013
224538,Market Rasen,2013-08-04,4918,GB,2013
227715,Market Rasen,2013-08-04,5902,GB,2013
230365,Deauville (FR),2013-08-04,42278,FR,2013
239533,Deauville (FR),2013-08-04,27641,FR,2013
243089,Dusseldorf (GER),2013-08-04,16260,GER,2013
248915,Gavea (BRZ),2013-08-04,15459,BRZ,2013
249780,Galway (IRE),2013-08-04,12960,IE,2013
251657,Chester,2013-08-04,36397,GB,2013
253781,Market Rasen,2013-08-04,4918,GB,2013
255800,Gavea (BRZ),2013-08-04,13081,BRZ,2013
258700,Galway (IRE),2013-08-04,9600,IE,2013
13327,Galway (IRE),2013-08-04,13440,IE,2013
17038,Galway (IRE),2013-08-04,19200,IE,2013
3097,Dusseldorf (GER),2013-08-04,325203,GER,2013
175430,Newbury,2013-08-04,3851,GB,2013
175927,Del Mar (USA),2013-08-04,92177,US,2013
108052,Newbury,2013-08-04,7379,GB,2013
108574,Chester,2013-08-04,9837,GB,2013
71508,Niigata (JPN),2013-08-04,544700,JP,2013
76283,Market Rasen,2013-08-04,11805,GB,2013
82370,Woodbine (CAN),2013-08-04,62484,CAN,2013
92554,Newbury,2013-08-04,6197,GB,2013
99219,Chester,2013-08-04,9837,GB,2013
44411,Market Rasen,2013-08-04,4918,GB,2013
54225,Chester,2013-08-04,9837,GB,2013
184177,Deauville (FR),2013-08-04,27641,FR,2013
191456,Deauville (FR),2013-08-04,13008,FR,2013
194682,Saratoga (USA),2013-08-04,52146,US,2013
197573,Deauville (FR),2013-08-04,65040,FR,2013
202005,Newbury,2013-08-04,4917,GB,2013
205592,Gavea (BRZ),2013-08-04,29730,BRZ,2013
270135,Wolverhampton (AW),2013-08-05,4426,GB,2013
286625,Windsor,2013-08-05,3851,GB,2013
286754,Ripon,2013-08-05,4917,GB,2013
296230,Carlisle,2013-08-05,4917,GB,2013
306414,Windsor,2013-08-05,7379,GB,2013
309947,Ripon,2013-08-05,5902,GB,2013
321697,Carlisle,2013-08-05,4917,GB,2013
325565,Saratoga (USA),2013-08-05,61350,US,2013
330157,Naas (IRE),2013-08-05,9600,IE,2013
333415,Ripon,2013-08-05,7379,GB,2013
336852,Windsor,2013-08-05,3935,GB,2013
337820,Naas (IRE),2013-08-05,13920,IE,2013
353328,Naas (IRE),2013-08-05,6720,IE,2013
355139,Wolverhampton (AW),2013-08-05,4426,GB,2013
360507,Cork (IRE),2013-08-05,6720,IE,2013
373054,Windsor,2013-08-05,4426,GB,2013
375839,Ripon,2013-08-05,11804,GB,2013
376852,Cork (IRE),2013-08-05,9600,IE,2013
389079,Wolverhampton (AW),2013-08-05,3935,GB,2013
391899,Naas (IRE),2013-08-05,7680,IE,2013
215665,Carlisle,2013-08-05,4917,GB,2013
220210,Carlisle,2013-08-05,4917,GB,2013
223536,Woodbine (CAN),2013-08-05,77887,CAN,2013
233375,Windsor,2013-08-05,7379,GB,2013
236340,Ripon,2013-08-05,7377,GB,2013
240194,Wolverhampton (AW),2013-08-05,2952,GB,2013
241488,Naas (IRE),2013-08-05,6720,IE,2013
246913,Wolverhampton (AW),2013-08-05,4917,GB,2013
260925,Carlisle,2013-08-05,9837,GB,2013
263155,Naas (IRE),2013-08-05,11040,IE,2013
20114,Wolverhampton (AW),2013-08-05,2952,GB,2013
36040,Naas (IRE),2013-08-05,14400,IE,2013
9018,Cork (IRE),2013-08-05,9600,IE,2013
9036,Ripon,2013-08-05,3935,GB,2013
173795,Cork (IRE),2013-08-05,13920,IE,2013
109121,Ripon,2013-08-05,4917,GB,2013
61268,Cork (IRE),2013-08-05,9600,IE,2013
69461,Cork (IRE),2013-08-05,12480,IE,2013
72703,Carlisle,2013-08-05,4917,GB,2013
78065,Saratoga (USA),2013-08-05,60122,US,2013
50593,Woodbine (CAN),2013-08-05,77639,CAN,2013
53159,Windsor,2013-08-05,3935,GB,2013
183711,Wolverhampton (AW),2013-08-05,2952,GB,2013
186180,Naas (IRE),2013-08-05,9600,IE,2013
205264,Cork (IRE),2013-08-05,7680,IE,2013
214645,Wolverhampton (AW),2013-08-05,2952,GB,2013
267698,Ripon,2013-08-06,4917,GB,2013
268921,Ffos Las,2013-08-06,3935,GB,2013
274265,Cork (IRE),2013-08-06,7680,IE,2013
298048,Cork (IRE),2013-08-06,10560,IE,2013
298591,Roscommon (IRE),2013-08-06,10080,IE,2013
300950,Catterick,2013-08-06,3443,GB,2013
303156,Ffos Las,2013-08-06,2952,GB,2013
309099,Ripon,2013-08-06,4917,GB,2013
309506,Ripon,2013-08-06,7379,GB,2013
314960,Roscommon (IRE),2013-08-06,7200,IE,2013
319555,Deauville (FR),2013-08-06,15447,FR,2013
323421,Catterick,2013-08-06,9837,GB,2013
330443,Ripon,2013-08-06,7379,GB,2013
330837,Cork (IRE),2013-08-06,13920,IE,2013
333821,Deauville (FR),2013-08-06,17074,FR,2013
336525,Ffos Las,2013-08-06,14035,GB,2013
337455,Ripon,2013-08-06,4917,GB,2013
341949,Cork (IRE),2013-08-06,38400,IE,2013
356002,Catterick,2013-08-06,3443,GB,2013
360431,Kempton (AW),2013-08-06,7132,GB,2013
362853,Ffos Las,2013-08-06,4210,GB,2013
365045,Kempton (AW),2013-08-06,2952,GB,2013
369210,Roscommon (IRE),2013-08-06,7680,IE,2013
369534,Roscommon (IRE),2013-08-06,7680,IE,2013
373932,Ffos Las,2013-08-06,3935,GB,2013
376108,Deauville (FR),2013-08-06,48780,FR,2013
389276,Deauville (FR),2013-08-06,20326,FR,2013
393007,Cork (IRE),2013-08-06,6020,IE,2013
393535,Roscommon (IRE),2013-08-06,6720,IE,2013
217834,Cork (IRE),2013-08-06,74400,IE,2013
230159,Kempton (AW),2013-08-06,2952,GB,2013
238352,Roscommon (IRE),2013-08-06,10080,IE,2013
245279,Cork (IRE),2013-08-06,6020,IE,2013
257310,Catterick,2013-08-06,3443,GB,2013
261320,Kempton (AW),2013-08-06,3935,GB,2013
12569,Catterick,2013-08-06,4918,GB,2013
26179,Kempton (AW),2013-08-06,4426,GB,2013
32189,Ffos Las,2013-08-06,2952,GB,2013
37381,Kempton (AW),2013-08-06,2952,GB,2013
6093,Ffos Las,2013-08-06,2952,GB,2013
9572,Deauville (FR),2013-08-06,44716,FR,2013
64237,Catterick,2013-08-06,4426,GB,2013
66273,Ffos Las,2013-08-06,2952,GB,2013
69460,Roscommon (IRE),2013-08-06,7680,IE,2013
76143,Catterick,2013-08-06,4426,GB,2013
82181,Deauville (FR),2013-08-06,13008,FR,2013
90407,Cork (IRE),2013-08-06,7680,IE,2013
98045,Ripon,2013-08-06,11804,GB,2013
56870,Kempton (AW),2013-08-06,3935,GB,2013
191741,Deauville (FR),2013-08-06,20326,FR,2013
212430,Deauville (FR),2013-08-06,24391,FR,2013
271988,Pontefract,2013-08-07,6783,GB,2013
272501,Kempton (AW),2013-08-07,7132,GB,2013
290587,Saratoga (USA),2013-08-07,58282,US,2013
292222,Newcastle,2013-08-07,2952,GB,2013
314453,Brighton,2013-08-07,3935,GB,2013
316124,Sligo (IRE),2013-08-07,13200,IE,2013
325405,Kempton (AW),2013-08-07,7132,GB,2013
329754,Sligo (IRE),2013-08-07,24000,IE,2013
354181,Brighton,2013-08-07,2952,GB,2013
354324,Yarmouth,2013-08-07,3935,GB,2013
354700,Kempton (AW),2013-08-07,7132,GB,2013
359188,Kempton (AW),2013-08-07,4426,GB,2013
365064,Yarmouth,2013-08-07,7132,GB,2013
387504,Brighton,2013-08-07,19674,GB,2013
387937,Newcastle,2013-08-07,2952,GB,2013
215200,Newcastle,2013-08-07,2952,GB,2013
223870,Newcastle,2013-08-07,3935,GB,2013
227840,Pontefract,2013-08-07,6886,GB,2013
241421,Pontefract,2013-08-07,7870,GB,2013
248816,Brighton,2013-08-07,4426,GB,2013
251262,Pontefract,2013-08-07,4917,GB,2013
253006,Sligo (IRE),2013-08-07,9600,IE,2013
257842,Brighton,2013-08-07,2952,GB,2013
260367,Pontefract,2013-08-07,4814,GB,2013
261753,Yarmouth,2013-08-07,2952,GB,2013
262202,Sligo (IRE),2013-08-07,7200,IE,2013
262714,Brighton,2013-08-07,2952,GB,2013
19853,Pontefract,2013-08-07,14757,GB,2013
38853,Brighton,2013-08-07,9837,GB,2013
6621,Yarmouth,2013-08-07,3743,GB,2013
7449,Yarmouth,2013-08-07,2952,GB,2013
174227,Kempton (AW),2013-08-07,3935,GB,2013
175342,Pontefract,2013-08-07,4917,GB,2013
102006,Yarmouth,2013-08-07,3935,GB,2013
51004,Newcastle,2013-08-07,3935,GB,2013
54775,Newcastle,2013-08-07,3935,GB,2013
184361,Saratoga (USA),2013-08-07,61350,US,2013
188449,Newcastle,2013-08-07,5705,GB,2013
195297,Kempton (AW),2013-08-07,3935,GB,2013
195529,Newcastle,2013-08-07,2952,GB,2013
195592,Kempton (AW),2013-08-07,2952,GB,2013
207886,Sligo (IRE),2013-08-07,12480,IE,2013
209490,Sligo (IRE),2013-08-07,13200,IE,2013
213305,Brighton,2013-08-07,2952,GB,2013
213418,Sligo (IRE),2013-08-07,7200,IE,2013
271456,Leopardstown (IRE),2013-08-08,9600,IE,2013
271747,Clairefontaine (FR),2013-08-08,27641,FR,2013
273203,Sandown,2013-08-08,7870,GB,2013
281444,Sandown,2013-08-08,7132,GB,2013
282504,Yarmouth,2013-08-08,7132,GB,2013
283302,Sligo (IRE),2013-08-08,10320,IE,2013
287018,Chepstow,2013-08-08,3935,GB,2013
287411,Haydock,2013-08-08,3935,GB,2013
288259,Brighton,2013-08-08,3935,GB,2013
289355,Haydock,2013-08-08,7870,GB,2013
295549,Sandown,2013-08-08,5902,GB,2013
296295,Southwell (AW),2013-08-08,7132,GB,2013
300697,Leopardstown (IRE),2013-08-08,57600,IE,2013
308060,Haydock,2013-08-08,7870,GB,2013
308414,Yarmouth,2013-08-08,2808,GB,2013
317394,Leopardstown (IRE),2013-08-08,8160,IE,2013
320427,Leopardstown (IRE),2013-08-08,12480,IE,2013
327591,Del Mar (USA),2013-08-08,93230,US,2013
331049,Saratoga (USA),2013-08-08,61347,US,2013
336530,Haydock,2013-08-08,3935,GB,2013
346123,Sligo (IRE),2013-08-08,8160,IE,2013
352624,Sandown,2013-08-08,11312,GB,2013
357886,Yarmouth,2013-08-08,3935,GB,2013
361399,Southwell (AW),2013-08-08,2952,GB,2013
365549,Yarmouth,2013-08-08,2952,GB,2013
367952,Yarmouth,2013-08-08,2952,GB,2013
370517,Chepstow,2013-08-08,2952,GB,2013
373038,Haydock,2013-08-08,3935,GB,2013
376436,Sandown,2013-08-08,5902,GB,2013
380389,Southwell (AW),2013-08-08,2951,GB,2013
386350,Brighton,2013-08-08,2952,GB,2013
386671,Brighton,2013-08-08,7132,GB,2013
387707,Leopardstown (IRE),2013-08-08,15840,IE,2013
389123,Sandown,2013-08-08,4917,GB,2013
392598,Chepstow,2013-08-08,3935,GB,2013
397342,Brighton,2013-08-08,3935,GB,2013
400678,Southwell (AW),2013-08-08,3935,GB,2013
218159,Brighton,2013-08-08,3851,GB,2013
227145,Chepstow,2013-08-08,2952,GB,2013
235425,Sligo (IRE),2013-08-08,7680,IE,2013
257643,Leopardstown (IRE),2013-08-08,16800,IE,2013
262146,Chepstow,2013-08-08,3851,GB,2013
23996,Sligo (IRE),2013-08-08,7920,IE,2013
26776,Brighton,2013-08-08,2952,GB,2013
33748,Yarmouth,2013-08-08,4672,GB,2013
34078,Southwell (AW),2013-08-08,3935,GB,2013
3698,Brighton,2013-08-08,19674,GB,2013
38748,Southwell (AW),2013-08-08,2952,GB,2013
5134,Sligo (IRE),2013-08-08,19200,IE,2013
63962,Haydock,2013-08-08,12295,GB,2013
65098,Ovrevoll (NOR),2013-08-08,26911,NOR,2013
74163,Sligo (IRE),2013-08-08,6720,IE,2013
74651,Chepstow,2013-08-08,3743,GB,2013
84191,Vichy (FR),2013-08-08,24391,FR,2013
45435,Chepstow,2013-08-08,3935,GB,2013
51845,La Plata (ARG),2013-08-08,16383,ARG,2013
54100,Sligo (IRE),2013-08-08,9600,IE,2013
59081,Haydock,2013-08-08,3935,GB,2013
180170,Southwell (AW),2013-08-08,3935,GB,2013
202396,Yarmouth,2013-08-08,3935,GB,2013
209026,Leopardstown (IRE),2013-08-08,9600,IE,2013
281480,Deauville (FR),2013-08-09,20326,FR,2013
293405,Musselburgh,2013-08-09,4917,GB,2013
308767,Brighton,2013-08-09,2952,GB,2013
314587,Musselburgh,2013-08-09,12295,GB,2013
315546,Haydock,2013-08-09,4426,GB,2013
319029,Lingfield (AW),2013-08-09,2951,GB,2013
327478,Brighton,2013-08-09,2952,GB,2013
335263,Brighton,2013-08-09,11804,GB,2013
343921,Newmarket (July),2013-08-09,11312,GB,2013
353989,Saratoga (USA),2013-08-09,120246,US,2013
368339,Tipperary (IRE),2013-08-09,9600,IE,2013
370956,Haydock,2013-08-09,6549,GB,2013
384445,Tipperary (IRE),2013-08-09,14400,IE,2013
384485,Newmarket (July),2013-08-09,4917,GB,2013
385391,Haydock,2013-08-09,3935,GB,2013
387439,Tipperary (IRE),2013-08-09,7200,IE,2013
396693,Tipperary (IRE),2013-08-09,38400,IE,2013
219965,Tipperary (IRE),2013-08-09,8160,IE,2013
233318,Lingfield (AW),2013-08-09,2951,GB,2013
237607,Palermo (ARG),2013-08-09,23280,ARG,2013
239228,Deauville (FR),2013-08-09,21952,FR,2013
241319,Saratoga (USA),2013-08-09,61349,US,2013
243534,Newmarket (July),2013-08-09,5902,GB,2013
243942,Palermo (ARG),2013-08-09,23280,ARG,2013
246976,Musselburgh,2013-08-09,11804,GB,2013
252413,Musselburgh,2013-08-09,11804,GB,2013
255729,Musselburgh,2013-08-09,3935,GB,2013
258888,Tipperary (IRE),2013-08-09,45600,IE,2013
10847,Deauville (FR),2013-08-09,15447,FR,2013
16183,Lingfield (AW),2013-08-09,3935,GB,2013
22457,Brighton,2013-08-09,9837,GB,2013
27586,Haydock,2013-08-09,3935,GB,2013
34393,Haydock,2013-08-09,7869,GB,2013
37209,Lingfield (AW),2013-08-09,4918,GB,2013
38543,Brighton,2013-08-09,2952,GB,2013
755,Lingfield (AW),2013-08-09,2951,GB,2013
175266,Musselburgh,2013-08-09,24591,GB,2013
106835,Deauville (FR),2013-08-09,20326,FR,2013
61099,Lingfield (AW),2013-08-09,2951,GB,2013
61421,Deauville (FR),2013-08-09,17074,FR,2013
79408,Deauville (FR),2013-08-09,21952,FR,2013
80173,Tipperary (IRE),2013-08-09,19200,IE,2013
85008,Newmarket (July),2013-08-09,4917,GB,2013
98452,Musselburgh,2013-08-09,4814,GB,2013
40042,Deauville (FR),2013-08-09,19512,FR,2013
40612,Haydock,2013-08-09,6886,GB,2013
42761,Newmarket (July),2013-08-09,14757,GB,2013
186919,Newmarket (July),2013-08-09,5902,GB,2013
191601,Deauville (FR),2013-08-09,19512,FR,2013
205549,Lingfield (AW),2013-08-09,3935,GB,2013
208277,Brighton,2013-08-09,2952,GB,2013
210707,Brighton,2013-08-09,4426,GB,2013
270321,Deauville (FR),2013-08-10,19512,FR,2013
271169,Ascot,2013-08-10,29511,GB,2013
275871,Deauville (FR),2013-08-10,48780,FR,2013
277521,Haydock,2013-08-10,49185,GB,2013
278284,San Isidro (ARG),2013-08-10,17660,ARG,2013
279641,Lingfield,2013-08-10,2951,GB,2013
299940,Kilbeggan (IRE),2013-08-10,7680,IE,2013
302365,Ayr,2013-08-10,2951,GB,2013
312066,Ayr,2013-08-10,3935,GB,2013
313510,Redcar,2013-08-10,3935,GB,2013
313947,Lingfield,2013-08-10,3935,GB,2013
313995,Haydock,2013-08-10,14757,GB,2013
316928,Ascot,2013-08-10,29511,GB,2013
328272,Newmarket (July),2013-08-10,13772,GB,2013
328599,Woodbine (CAN),2013-08-10,86956,CAN,2013
331254,Deauville (FR),2013-08-10,65040,FR,2013
331894,Newmarket (July),2013-08-10,5902,GB,2013
344712,Redcar,2013-08-10,2951,GB,2013
349042,Deauville (FR),2013-08-10,23578,FR,2013
353608,Ascot,2013-08-10,29142,GB,2013
361767,Haydock,2013-08-10,7870,GB,2013
363900,Ayr,2013-08-10,3935,GB,2013
364662,Kilbeggan (IRE),2013-08-10,7200,IE,2013
365844,Saratoga (USA),2013-08-10,306748,US,2013
366673,Lingfield,2013-08-10,2951,GB,2013
368602,Haydock,2013-08-10,59022,GB,2013
376042,Redcar,2013-08-10,2951,GB,2013
382660,Kilbeggan (IRE),2013-08-10,7200,IE,2013
386426,Ayr,2013-08-10,4917,GB,2013
387007,Deauville (FR),2013-08-10,24391,FR,2013
389942,Lingfield,2013-08-10,3935,GB,2013
395863,Kilbeggan (IRE),2013-08-10,7200,IE,2013
400870,Redcar,2013-08-10,9837,GB,2013
219149,Deauville (FR),2013-08-10,18700,FR,2013
220023,Monmouth Park (USA),2013-08-10,64417,US,2013
224161,Saratoga (USA),2013-08-10,61350,US,2013
232490,Lingfield (AW),2013-08-10,4426,GB,2013
233829,Redcar,2013-08-10,9837,GB,2013
234582,Ayr,2013-08-10,2952,GB,2013
244190,Ayr,2013-08-10,7870,GB,2013
246120,Newmarket (July),2013-08-10,19674,GB,2013
253435,San Isidro (ARG),2013-08-10,29349,ARG,2013
255072,Ayr,2013-08-10,2951,GB,2013
10664,Redcar,2013-08-10,2952,GB,2013
11352,Ascot,2013-08-10,29511,GB,2013
13222,Ascot,2013-08-10,29511,GB,2013
16226,Newmarket (July),2013-08-10,4917,GB,2013
17683,Kilbeggan (IRE),2013-08-10,7200,IE,2013
21986,Del Mar (USA),2013-08-10,68129,US,2013
24561,Haydock,2013-08-10,12295,GB,2013
30608,Gulfstream Park (USA),2013-08-10,61349,US,2013
37954,Haydock,2013-08-10,46233,GB,2013
174294,Ellis Park (USA),2013-08-10,61349,US,2013
63876,Lingfield (AW),2013-08-10,2951,GB,2013
67970,Ascot,2013-08-10,29511,GB,2013
77423,Newmarket (July),2013-08-10,19674,GB,2013
78355,Hipodromo Chile (CHI),2013-08-10,15624,CHI,2013
78996,Kilbeggan (IRE),2013-08-10,15360,IE,2013
91981,Kilbeggan (IRE),2013-08-10,9600,IE,2013
92551,Randwick (AUS),2013-08-10,80641,AU,2013
95417,Newmarket (July),2013-08-10,19674,GB,2013
96943,Flemington (AUS),2013-08-10,96154,AU,2013
43044,Newmarket (July),2013-08-10,49185,GB,2013
49195,Deauville (FR),2013-08-10,105691,FR,2013
59764,Lingfield (AW),2013-08-10,3935,GB,2013
184768,Deauville (FR),2013-08-10,18700,FR,2013
198349,Haydock,2013-08-10,49185,GB,2013
205473,Morphettville (AUS),2013-08-10,73717,AU,2013
205680,Redcar,2013-08-10,7132,GB,2013
266031,Deauville (FR),2013-08-11,65040,FR,2013
267690,Deauville (FR),2013-08-11,487805,FR,2013
269697,Downpatrick (IRE),2013-08-11,6720,IE,2013
274818,Downpatrick (IRE),2013-08-11,7200,IE,2013
277571,Windsor,2013-08-11,7379,GB,2013
277715,Curragh (IRE),2013-08-11,12960,IE,2013
284170,Downpatrick (IRE),2013-08-11,9600,IE,2013
288121,Curragh (IRE),2013-08-11,16800,IE,2013
297349,Downpatrick (IRE),2013-08-11,6720,IE,2013
302940,Leicester,2013-08-11,14755,GB,2013
315121,Windsor,2013-08-11,7379,GB,2013
323703,Leicester,2013-08-11,5902,GB,2013
324280,Leicester,2013-08-11,9837,GB,2013
324523,Leicester,2013-08-11,3935,GB,2013
333911,Deauville (FR),2013-08-11,81301,FR,2013
344494,Jagersro (SWE),2013-08-11,56764,SWE,2013
349368,Les Landes (JER),2013-08-11,2300,JER,2013
356630,Les Landes (JER),2013-08-11,2300,JER,2013
359634,Curragh (IRE),2013-08-11,57600,IE,2013
371694,Arapahoe Park (USA),2013-08-11,61353,US,2013
372703,Leicester,2013-08-11,3443,GB,2013
380299,Hoppegarten (GER),2013-08-11,17887,GER,2013
381035,Downpatrick (IRE),2013-08-11,7200,IE,2013
381472,Curragh (IRE),2013-08-11,182000,IE,2013
216812,Saratoga (USA),2013-08-11,120246,US,2013
218233,Les Landes (JER),2013-08-11,2300,JER,2013
221104,Deauville (FR),2013-08-11,15447,FR,2013
236186,Deauville (FR),2013-08-11,19512,FR,2013
238651,Windsor,2013-08-11,3935,GB,2013
241140,Curragh (IRE),2013-08-11,57600,IE,2013
245860,Saratoga (USA),2013-08-11,122700,US,2013
246902,Munich (GER),2013-08-11,126016,GER,2013
251239,Deauville (FR),2013-08-11,44716,FR,2013
252071,Windsor,2013-08-11,3935,GB,2013
257380,Deauville (FR),2013-08-11,17074,FR,2013
15887,Deauville (FR),2013-08-11,18700,FR,2013
17103,Downpatrick (IRE),2013-08-11,6720,IE,2013
34949,Woodbine (CAN),2013-08-11,93169,CAN,2013
103152,Leicester,2013-08-11,5902,GB,2013
70313,Windsor,2013-08-11,3935,GB,2013
78000,Niigata (JPN),2013-08-11,517526,JP,2013
87197,Les Landes (JER),2013-08-11,2300,JER,2013
40803,Downpatrick (IRE),2013-08-11,9600,IE,2013
43186,Curragh (IRE),2013-08-11,96000,IE,2013
49343,Curragh (IRE),2013-08-11,15840,IE,2013
49529,Windsor,2013-08-11,3935,GB,2013
178633,Windsor,2013-08-11,3743,GB,2013
190510,Livorno (ITY),2013-08-11,27805,IT,2013
194859,Evangeline Downs (USA),2013-08-11,76687,US,2013
204059,Leicester,2013-08-11,7870,GB,2013
208525,Del Mar (USA),2013-08-11,98157,US,2013
214478,Les Landes (JER),2013-08-11,2850,JER,2013
267274,Ballinrobe (IRE),2013-08-12,8160,IE,2013
269070,Thirsk,2013-08-12,4917,GB,2013
280145,Wolverhampton (AW),2013-08-12,4426,GB,2013
293150,Clairefontaine (FR),2013-08-12,39024,FR,2013
298175,Palermo (ARG),2013-08-12,29098,ARG,2013
314566,Wolverhampton (AW),2013-08-12,2952,GB,2013
335090,Ayr,2013-08-12,2951,GB,2013
339980,Del Mar (USA),2013-08-12,153374,US,2013
342024,Ballinrobe (IRE),2013-08-12,7680,IE,2013
343098,Thirsk,2013-08-12,3935,GB,2013
364202,Ayr,2013-08-12,2951,GB,2013
367979,Windsor,2013-08-12,3935,GB,2013
373841,Ballinrobe (IRE),2013-08-12,8160,IE,2013
378908,Thirsk,2013-08-12,6394,GB,2013
394354,Windsor,2013-08-12,3935,GB,2013
395366,Ayr,2013-08-12,2951,GB,2013
217327,Saratoga (USA),2013-08-12,60122,US,2013
221501,Wolverhampton (AW),2013-08-12,3935,GB,2013
225892,Ayr,2013-08-12,6394,GB,2013
235099,Windsor,2013-08-12,7379,GB,2013
7692,Thirsk,2013-08-12,2887,GB,2013
103340,Wolverhampton (AW),2013-08-12,7132,GB,2013
108650,Ayr,2013-08-12,3935,GB,2013
60496,Ballinrobe (IRE),2013-08-12,22080,IE,2013
62319,Saratoga (USA),2013-08-12,61350,US,2013
63751,Wolverhampton (AW),2013-08-12,2952,GB,2013
64127,Ayr,2013-08-12,3935,GB,2013
71790,Wolverhampton (AW),2013-08-12,2952,GB,2013
81665,Windsor,2013-08-12,11312,GB,2013
87257,Ayr,2013-08-12,11804,GB,2013
91124,Ballinrobe (IRE),2013-08-12,10080,IE,2013
92652,Thirsk,2013-08-12,3935,GB,2013
54323,Ballinrobe (IRE),2013-08-12,6720,IE,2013
177740,Thirsk,2013-08-12,4917,GB,2013
177987,Thirsk,2013-08-12,7379,GB,2013
185956,Windsor,2013-08-12,3935,GB,2013
187904,Ballinrobe (IRE),2013-08-12,8160,IE,2013
198746,Wolverhampton (AW),2013-08-12,3935,GB,2013
205987,Windsor,2013-08-12,3935,GB,2013
281980,Saga (JPN),2013-08-13,223500,JP,2013
293235,Stratford,2013-08-13,4722,GB,2013
298927,Worcester,2013-08-13,2950,GB,2013
318645,Nottingham,2013-08-13,4917,GB,2013
320355,Carlisle,2013-08-13,4426,GB,2013
320812,Worcester,2013-08-13,2361,GB,2013
340414,Nottingham,2013-08-13,7870,GB,2013
343741,Stratford,2013-08-13,2950,GB,2013
347889,Stratford,2013-08-13,3935,GB,2013
350860,Stratford,2013-08-13,2361,GB,2013
356737,Carlisle,2013-08-13,4426,GB,2013
372809,Worcester,2013-08-13,2950,GB,2013
392359,Nottingham,2013-08-13,4917,GB,2013
393598,Carlisle,2013-08-13,3935,GB,2013
399191,Carlisle,2013-08-13,4426,GB,2013
224698,Worcester,2013-08-13,5706,GB,2013
257582,Carlisle,2013-08-13,6886,GB,2013
260840,Worcester,2013-08-13,5706,GB,2013
10682,Carlisle,2013-08-13,4426,GB,2013
21341,Carlisle,2013-08-13,3935,GB,2013
29769,Nottingham,2013-08-13,11384,GB,2013
65137,Stratford,2013-08-13,4722,GB,2013
73467,Worcester,2013-08-13,8165,GB,2013
88169,Stratford,2013-08-13,5902,GB,2013
91316,Worcester,2013-08-13,2950,GB,2013
95661,Nottingham,2013-08-13,13772,GB,2013
54133,Nottingham,2013-08-13,2952,GB,2013
204847,Stratford,2013-08-13,3246,GB,2013
206808,Worcester,2013-08-13,4722,GB,2013
213403,Nottingham,2013-08-13,2952,GB,2013
266396,Ffos Las,2013-08-14,4426,GB,2013
279561,Kempton (AW),2013-08-14,3935,GB,2013
285696,Beverley,2013-08-14,9837,GB,2013
287181,Kempton (AW),2013-08-14,7132,GB,2013
289948,Kempton (AW),2013-08-14,4426,GB,2013
290594,Ffos Las,2013-08-14,2952,GB,2013
292711,Beverley,2013-08-14,4917,GB,2013
298395,Beverley,2013-08-14,4917,GB,2013
312227,Yarmouth,2013-08-14,3743,GB,2013
312971,Kempton (AW),2013-08-14,9021,GB,2013
315642,Saratoga (USA),2013-08-14,60122,US,2013
333089,Ffos Las,2013-08-14,2952,GB,2013
365818,Yarmouth,2013-08-14,6783,GB,2013
374408,Yarmouth,2013-08-14,4426,GB,2013
375640,Gowran Park (IRE),2013-08-14,19200,IE,2013
387324,Kempton (AW),2013-08-14,2952,GB,2013
391166,Yarmouth,2013-08-14,3935,GB,2013
401272,Yarmouth,2013-08-14,3935,GB,2013
220508,Salisbury,2013-08-14,6394,GB,2013
221967,Gowran Park (IRE),2013-08-14,13920,IE,2013
228536,Gowran Park (IRE),2013-08-14,12480,IE,2013
228802,Ffos Las,2013-08-14,3935,GB,2013
229412,Beverley,2013-08-14,4917,GB,2013
236116,Salisbury,2013-08-14,9837,GB,2013
243645,Ffos Las,2013-08-14,7132,GB,2013
254957,Yarmouth,2013-08-14,2952,GB,2013
257340,Salisbury,2013-08-14,10821,GB,2013
257798,Beverley,2013-08-14,4917,GB,2013
12124,Gowran Park (IRE),2013-08-14,10080,IE,2013
27018,Ffos Las,2013-08-14,2952,GB,2013
29198,Salisbury,2013-08-14,4426,GB,2013
176051,Gowran Park (IRE),2013-08-14,6720,IE,2013
103486,Salisbury,2013-08-14,41808,GB,2013
108276,Saratoga (USA),2013-08-14,61348,US,2013
73285,Yarmouth,2013-08-14,2952,GB,2013
76038,Kempton (AW),2013-08-14,3935,GB,2013
78386,Morioka (JPN),2013-08-14,244786,JP,2013
94320,Beverley,2013-08-14,4917,GB,2013
94442,Salisbury,2013-08-14,4426,GB,2013
